Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
KVY,84.007,27.0,2.0,23.571,31.342,29.094,MEDIUM,AlphaTauri,False,2020,Spain
KVY,84.007,27.0,2.0,23.571,31.342,29.094,MEDIUM,AlphaTauri,False,2020,Spain
OCO,108.839,27.0,2.0,31.391,47.985,29.463,HARD,Renault,False,2020,Belgium
NOR,85.455,27.0,2.0,23.771,32.052,29.632,SOFT,McLaren,False,2020,Spain
PER,69.819,27.0,2.0,17.285,31.208,21.326,MEDIUM,Racing Point,False,2020,Austria
MAG,83.647,27.0,1.0,29.723,30.194,23.73,MEDIUM,Haas F1 Team,False,2020,Hungary
OCO,97.244,27.0,3.0,31.365,42.122,23.757,MEDIUM,Renault,False,2020,Bahrain
LEC,82.755,27.0,3.0,29.689,29.618,23.448,HARD,Ferrari,False,2020,Hungary
SAI,94.361,27.0,3.0,30.023,40.97,23.368,MEDIUM,McLaren,False,2020,Bahrain
VET,96.601,27.0,3.0,30.739,41.833,24.029,MEDIUM,Ferrari,False,2020,Bahrain
VET,92.336,27.0,2.0,29.163,37.777,25.396,HARD,Ferrari,False,2020,Great Britain
SAI,91.616,27.0,2.0,29.343,37.067,25.206,HARD,McLaren,False,2020,Great Britain
NOR,92.107,27.0,2.0,29.432,37.226,25.449,HARD,McLaren,False,2020,Great Britain
HAM,93.616,27.0,3.0,29.866,40.724,23.026,MEDIUM,Mercedes,False,2020,Bahrain
VET,85.811,27.0,1.0,24.07,31.984,29.757,MEDIUM,Ferrari,False,2020,Spain
VER,83.227,27.0,2.0,23.584,31.183,28.46,MEDIUM,Red Bull Racing,False,2020,Spain
HAM,90.312,27.0,2.0,29.147,36.457,24.708,HARD,Mercedes,False,2020,Great Britain
LAT,92.676,27.0,2.0,29.294,37.981,25.401,HARD,Williams,False,2020,Great Britain
VET,103.2,27.0,2.0,38.685,36.207,28.308,INTERMEDIATE,Ferrari,False,2020,Turkey
ALB,69.365,27.0,2.0,17.494,30.815,21.056,HARD,Red Bull Racing,False,2020,Austria
PER,86.376,27.0,1.0,24.125,32.308,29.943,SOFT,Racing Point,False,2020,Spain
KVY,103.502,27.0,2.0,18.013,43.841,41.648,HARD,AlphaTauri,False,2020,Abu Dhabi
KVY,70.473,27.0,2.0,17.592,31.283,21.598,HARD,AlphaTauri,False,2020,Austria
SAI,94.361,27.0,3.0,30.023,40.97,23.368,MEDIUM,McLaren,False,2020,Bahrain
STR,90.159,27.0,1.0,24.127,32.231,33.801,SOFT,Racing Point,False,2020,Spain
BOT,94.063,27.0,4.0,29.523,41.498,23.042,MEDIUM,Mercedes,False,2020,Bahrain
RUS,91.94,27.0,2.0,29.589,37.541,24.81,HARD,Williams,False,2020,Great Britain
HAM,102.711,27.0,2.0,38.702,35.544,28.465,INTERMEDIATE,Mercedes,False,2020,Turkey
RAI,93.448,27.0,2.0,29.746,37.588,26.114,HARD,Alfa Romeo Racing,False,2020,Great Britain
SAI,85.55,27.0,2.0,23.67,32.203,29.677,SOFT,McLaren,False,2020,Spain
BOT,90.164,27.0,2.0,29.014,36.411,24.739,HARD,Mercedes,False,2020,Great Britain
ALB,101.867,27.0,2.0,17.657,43.701,40.509,HARD,Red Bull Racing,False,2020,Abu Dhabi
HAM,83.67,27.0,2.0,23.757,31.309,28.604,MEDIUM,Mercedes,False,2020,Spain
OCO,85.627,27.0,1.0,23.925,32.12,29.582,MEDIUM,Renault,False,2020,Spain
PER,82.194,27.0,2.0,24.169,31.246,26.779,MEDIUM,Racing Point,False,2020,Portugal
SAI,70.021,27.0,2.0,17.553,31.075,21.393,HARD,McLaren,False,2020,Austria
BOT,101.893,27.0,2.0,17.651,43.779,40.463,HARD,Mercedes,False,2020,Abu Dhabi
BOT,94.063,27.0,4.0,29.523,41.498,23.042,MEDIUM,Mercedes,False,2020,Bahrain
GAS,105.14,27.0,2.0,40.078,36.334,28.728,INTERMEDIATE,AlphaTauri,False,2020,Turkey
GAS,95.368,27.0,3.0,30.468,41.417,23.483,HARD,AlphaTauri,False,2020,Bahrain
GIO,97.105,27.0,3.0,30.893,42.303,23.909,HARD,Alfa Romeo Racing,False,2020,Bahrain
STR,104.652,27.0,2.0,17.967,44.226,42.459,HARD,Racing Point,False,2020,Abu Dhabi
PER,86.376,27.0,1.0,24.125,32.308,29.943,SOFT,Racing Point,False,2020,Spain
RUS,91.94,27.0,2.0,29.589,37.541,24.81,HARD,Williams,False,2020,Great Britain
VET,92.336,27.0,2.0,29.163,37.777,25.396,HARD,Ferrari,False,2020,Great Britain
SAI,70.021,27.0,2.0,17.553,31.075,21.393,HARD,McLaren,False,2020,Austria
GAS,70.283,27.0,2.0,17.516,31.248,21.519,HARD,AlphaTauri,False,2020,Austria
SAI,91.616,27.0,2.0,29.343,37.067,25.206,HARD,McLaren,False,2020,Great Britain
HAM,90.312,27.0,2.0,29.147,36.457,24.708,HARD,Mercedes,False,2020,Great Britain
RAI,93.448,27.0,2.0,29.746,37.588,26.114,HARD,Alfa Romeo Racing,False,2020,Great Britain
LAT,87.915,27.0,1.0,24.543,32.799,30.573,MEDIUM,Williams,False,2020,Spain
OCO,103.583,27.0,2.0,18.03,44.18,41.373,HARD,Renault,False,2020,Abu Dhabi
BOT,90.164,27.0,2.0,29.014,36.411,24.739,HARD,Mercedes,False,2020,Great Britain
RUS,85.047,27.0,2.0,24.114,31.583,29.35,MEDIUM,Williams,False,2020,Spain
LAT,92.676,27.0,2.0,29.294,37.981,25.401,HARD,Williams,False,2020,Great Britain
VER,101.362,27.0,2.0,17.746,43.489,40.127,HARD,Red Bull Racing,False,2020,Abu Dhabi
RAI,105.433,27.0,2.0,40.081,36.354,28.998,INTERMEDIATE,Alfa Romeo Racing,False,2020,Turkey
LEC,82.608,27.0,1.0,23.992,31.544,27.072,MEDIUM,Ferrari,False,2020,Portugal
GAS,122.065,27.0,2.0,45.228,47.663,29.174,MEDIUM,AlphaTauri,False,2020,Belgium
GIO,86.594,27.0,2.0,23.838,32.246,30.51,MEDIUM,Alfa Romeo Racing,False,2020,Spain
BOT,68.736,27.0,2.0,17.366,30.56,20.81,HARD,Mercedes,False,2020,Austria
STR,90.159,27.0,1.0,24.127,32.231,33.801,SOFT,Racing Point,False,2020,Spain
VER,93.809,27.0,3.0,30.001,40.552,23.256,HARD,Red Bull Racing,False,2020,Bahrain
OCO,104.983,27.0,3.0,39.326,36.538,29.119,INTERMEDIATE,Renault,False,2020,Turkey
VET,70.065,27.0,2.0,17.659,31.081,21.325,HARD,Ferrari,False,2020,Austria
HAM,83.67,27.0,2.0,23.757,31.309,28.604,MEDIUM,Mercedes,False,2020,Spain
GRO,86.035,27.0,1.0,24.074,32.092,29.869,MEDIUM,Haas F1 Team,False,2020,Spain
GRO,91.885,27.0,1.0,29.37,37.078,25.437,MEDIUM,Haas F1 Team,False,2020,Great Britain
RUS,105.229,27.0,1.0,39.522,36.668,29.039,INTERMEDIATE,Williams,False,2020,Turkey
BOT,83.253,27.0,2.0,23.252,31.332,28.669,MEDIUM,Mercedes,False,2020,Spain
RAI,70.997,27.0,2.0,17.514,31.451,22.032,HARD,Alfa Romeo Racing,False,2020,Austria
VER,82.09,27.0,2.0,24.03,31.451,26.609,MEDIUM,Red Bull Racing,False,2020,Portugal
ALB,82.318,27.0,2.0,23.896,31.639,26.783,MEDIUM,Red Bull Racing,False,2020,Portugal
GRO,110.445,27.0,2.0,31.849,48.861,29.735,HARD,Haas F1 Team,False,2020,Belgium
KVY,104.859,27.0,2.0,39.383,36.527,28.949,INTERMEDIATE,AlphaTauri,False,2020,Turkey
VET,85.811,27.0,1.0,24.07,31.984,29.757,MEDIUM,Ferrari,False,2020,Spain
GRO,107.411,27.0,2.0,39.77,36.546,31.095,INTERMEDIATE,Haas F1 Team,False,2020,Turkey
OCO,91.845,27.0,2.0,29.169,37.523,25.153,HARD,Renault,False,2020,Great Britain
HAM,99.798,27.0,2.0,35.664,34.467,29.667,HARD,Mercedes,False,2020,Russia
LEC,100.869,27.0,1.0,36.096,34.929,29.844,MEDIUM,Ferrari,False,2020,Russia
MAG,85.77,27.0,1.0,24.184,32.0,29.586,SOFT,Haas F1 Team,False,2020,Spain
VER,90.617,27.0,2.0,29.007,36.539,25.071,HARD,Red Bull Racing,False,2020,Great Britain
BOT,105.151,27.0,2.0,39.324,37.217,28.61,INTERMEDIATE,Mercedes,False,2020,Turkey
PER,100.065,27.0,2.0,35.911,34.61,29.544,HARD,Racing Point,False,2020,Russia
LEC,85.712,27.0,1.0,24.182,31.976,29.554,SOFT,Ferrari,False,2020,Spain
GIO,86.594,27.0,2.0,23.838,32.246,30.51,MEDIUM,Alfa Romeo Racing,False,2020,Spain
NOR,103.183,27.0,2.0,17.74,43.909,41.534,HARD,McLaren,False,2020,Abu Dhabi
RIC,91.952,27.0,2.0,29.144,37.499,25.309,HARD,Renault,False,2020,Great Britain
RIC,96.412,27.0,3.0,30.746,41.84,23.826,HARD,Renault,False,2020,Bahrain
RAI,84.619,27.0,2.0,23.593,31.746,29.28,MEDIUM,Alfa Romeo Racing,False,2020,Spain
PER,108.984,27.0,2.0,31.403,48.114,29.467,HARD,Racing Point,False,2020,Belgium
RAI,97.047,27.0,3.0,30.864,42.213,23.97,HARD,Alfa Romeo Racing,False,2020,Bahrain
PER,94.467,27.0,3.0,30.282,40.827,23.358,HARD,Racing Point,False,2020,Bahrain
RAI,104.509,27.0,2.0,18.196,44.329,41.984,HARD,Alfa Romeo Racing,False,2020,Abu Dhabi
NOR,83.192,27.0,2.0,24.031,31.878,27.283,HARD,McLaren,False,2020,Portugal
GIO,70.785,27.0,2.0,17.619,31.406,21.76,HARD,Alfa Romeo Racing,False,2020,Austria
NOR,92.107,27.0,2.0,29.432,37.226,25.449,HARD,McLaren,False,2020,Great Britain
OCO,97.244,27.0,3.0,31.365,42.122,23.757,MEDIUM,Renault,False,2020,Bahrain
LAT,70.895,27.0,2.0,18.02,31.142,21.733,HARD,Williams,False,2020,Austria
GAS,85.689,27.0,2.0,23.484,32.601,29.604,MEDIUM,AlphaTauri,False,2020,Spain
SAI,85.55,27.0,2.0,23.67,32.203,29.677,SOFT,McLaren,False,2020,Spain
RIC,102.943,27.0,2.0,38.148,36.108,28.687,INTERMEDIATE,Renault,False,2020,Turkey
BOT,120.33,27.0,2.0,57.091,34.499,28.74,HARD,Mercedes,False,2020,Russia
VER,99.287,27.0,2.0,35.845,34.332,29.11,HARD,Red Bull Racing,False,2020,Russia
BOT,82.76,27.0,1.0,23.975,31.931,26.854,MEDIUM,Mercedes,False,2020,Portugal
RAI,70.997,27.0,2.0,17.514,31.451,22.032,HARD,Alfa Romeo Racing,False,2020,Austria
GAS,92.397,27.0,2.0,29.051,38.086,25.26,HARD,AlphaTauri,False,2020,Great Britain
PER,94.467,27.0,3.0,30.282,40.827,23.358,HARD,Racing Point,False,2020,Bahrain
RUS,82.133,27.0,3.0,29.611,29.029,23.493,MEDIUM,Williams,False,2020,Hungary
RAI,102.116,27.0,1.0,36.741,35.312,30.063,HARD,Alfa Romeo Racing,False,2020,Russia
GRO,86.035,27.0,1.0,24.074,32.092,29.869,MEDIUM,Haas F1 Team,False,2020,Spain
GIO,101.377,27.0,2.0,36.272,35.004,30.101,HARD,Alfa Romeo Racing,False,2020,Russia
MAG,101.746,27.0,2.0,36.245,35.387,30.114,HARD,Haas F1 Team,False,2020,Russia
KVY,103.037,27.0,1.0,37.42,35.267,30.35,HARD,AlphaTauri,False,2020,Russia
OCO,102.626,27.0,2.0,36.218,35.254,31.154,HARD,Renault,False,2020,Russia
LEC,91.589,27.0,2.0,29.137,37.313,25.139,HARD,Ferrari,False,2020,Great Britain
RAI,84.619,27.0,2.0,23.593,31.746,29.28,MEDIUM,Alfa Romeo Racing,False,2020,Spain
ALB,104.218,27.0,2.0,39.088,36.169,28.961,INTERMEDIATE,Red Bull Racing,False,2020,Turkey
RAI,109.897,27.0,2.0,31.421,48.923,29.553,SOFT,Alfa Romeo Racing,False,2020,Belgium
ALB,106.714,27.0,2.0,36.558,35.027,35.129,HARD,Red Bull Racing,False,2020,Russia
GAS,95.368,27.0,3.0,30.468,41.417,23.483,HARD,AlphaTauri,False,2020,Bahrain
HAM,81.916,27.0,1.0,23.585,31.517,26.814,MEDIUM,Mercedes,False,2020,Portugal
PER,86.376,27.0,1.0,24.125,32.308,29.943,SOFT,Racing Point,False,2020,Spain
RUS,98.03,27.0,3.0,31.045,43.009,23.976,HARD,Williams,False,2020,Bahrain
OCO,70.594,27.0,2.0,17.581,31.303,21.71,HARD,Renault,False,2020,Austria
GAS,102.358,27.0,2.0,36.21,35.041,31.107,HARD,AlphaTauri,False,2020,Russia
NOR,85.455,27.0,2.0,23.771,32.052,29.632,SOFT,McLaren,False,2020,Spain
ALB,85.619,27.0,2.0,23.648,32.246,29.725,HARD,Red Bull Racing,False,2020,Spain
LAT,96.302,27.0,3.0,30.587,42.177,23.538,MEDIUM,Williams,False,2020,Bahrain
RUS,70.962,27.0,2.0,17.497,31.739,21.726,HARD,Williams,False,2020,Austria
BOT,107.983,27.0,2.0,31.462,47.248,29.273,HARD,Mercedes,False,2020,Belgium
LEC,102.228,27.0,2.0,17.867,43.146,41.215,HARD,Ferrari,False,2020,Abu Dhabi
ALB,92.35,27.0,2.0,29.385,37.708,25.257,HARD,Red Bull Racing,False,2020,Great Britain
STR,91.764,27.0,2.0,29.248,37.211,25.305,HARD,Racing Point,False,2020,Great Britain
RIC,101.513,27.0,2.0,36.965,35.055,29.493,HARD,Renault,False,2020,Russia
RUS,83.666,27.0,1.0,24.081,32.437,27.148,MEDIUM,Williams,False,2020,Portugal
GIO,92.719,27.0,2.0,30.226,38.534,23.959,MEDIUM,Alfa Romeo Racing,False,2020,Germany
LAT,101.389,27.0,2.0,36.228,35.16,30.001,HARD,Williams,False,2020,Russia
VET,105.512,27.0,1.0,18.149,44.278,43.085,HARD,Ferrari,False,2020,Abu Dhabi
KVY,84.007,27.0,2.0,23.571,31.342,29.094,MEDIUM,AlphaTauri,False,2020,Spain
RUS,101.913,27.0,3.0,36.663,34.937,30.313,MEDIUM,Williams,False,2020,Russia
RAI,82.84,27.0,2.0,29.737,29.607,23.496,MEDIUM,Alfa Romeo Racing,False,2020,Hungary
OCO,82.561,27.0,2.0,29.661,29.433,23.467,MEDIUM,Renault,False,2020,Hungary
GAS,104.244,27.0,2.0,18.049,43.947,42.248,HARD,AlphaTauri,False,2020,Abu Dhabi
NOR,85.455,27.0,2.0,23.771,32.052,29.632,SOFT,McLaren,False,2020,Spain
RIC,85.474,27.0,1.0,23.975,31.922,29.577,MEDIUM,Renault,False,2020,Spain
OCO,85.627,27.0,1.0,23.925,32.12,29.582,MEDIUM,Renault,False,2020,Spain
VET,104.22,27.0,1.0,37.54,35.33,31.35,MEDIUM,Ferrari,False,2020,Russia
MAG,102.014,27.0,3.0,31.303,43.554,27.157,HARD,Haas F1 Team,False,2020,Bahrain
GIO,70.785,27.0,2.0,17.619,31.406,21.76,HARD,Alfa Romeo Racing,False,2020,Austria
VET,110.507,27.0,2.0,31.618,49.177,29.712,HARD,Ferrari,False,2020,Belgium
GAS,85.689,27.0,2.0,23.484,32.601,29.604,MEDIUM,AlphaTauri,False,2020,Spain
GRO,83.733,27.0,1.0,29.618,30.114,24.001,MEDIUM,Haas F1 Team,False,2020,Hungary
RAI,97.047,27.0,3.0,30.864,42.213,23.97,HARD,Alfa Romeo Racing,False,2020,Bahrain
LEC,108.459,27.0,3.0,31.612,47.451,29.396,MEDIUM,Ferrari,False,2020,Belgium
GIO,97.105,27.0,3.0,30.893,42.303,23.909,HARD,Alfa Romeo Racing,False,2020,Bahrain
SAI,85.55,27.0,2.0,23.67,32.203,29.677,SOFT,McLaren,False,2020,Spain
LEC,95.117,27.0,3.0,30.333,41.247,23.537,HARD,Ferrari,False,2020,Bahrain
GIO,82.366,27.0,3.0,29.628,29.383,23.355,MEDIUM,Alfa Romeo Racing,False,2020,Hungary
NOR,102.043,27.0,2.0,36.268,35.338,30.437,HARD,McLaren,False,2020,Russia
LAT,110.734,27.0,2.0,31.905,49.145,29.684,HARD,Williams,False,2020,Belgium
HAM,102.034,27.0,2.0,17.631,43.743,40.66,HARD,Mercedes,False,2020,Abu Dhabi
LAT,84.88,27.0,3.0,30.037,30.645,24.198,MEDIUM,Williams,False,2020,Hungary
BOT,68.736,27.0,2.0,17.366,30.56,20.81,HARD,Mercedes,False,2020,Austria
RUS,104.413,27.0,2.0,18.115,44.236,42.062,HARD,Williams,False,2020,Abu Dhabi
GRO,93.692,27.0,1.0,30.386,39.076,24.23,MEDIUM,Haas F1 Team,False,2020,Germany
HAM,81.741,27.0,2.0,29.414,29.259,23.068,MEDIUM,Mercedes,False,2020,Hungary
KVY,70.473,27.0,2.0,17.592,31.283,21.598,HARD,AlphaTauri,False,2020,Austria
PER,104.04,27.0,2.0,38.849,36.303,28.888,INTERMEDIATE,Racing Point,False,2020,Turkey
ALB,94.638,27.0,3.0,30.295,40.983,23.36,MEDIUM,Red Bull Racing,False,2020,Bahrain
MAG,106.445,27.0,2.0,39.777,36.41,30.258,INTERMEDIATE,Haas F1 Team,False,2020,Turkey
FIT,105.135,27.0,2.0,18.071,44.835,42.229,HARD,Haas F1 Team,False,2020,Abu Dhabi
MAG,93.048,27.0,2.0,30.227,38.599,24.222,MEDIUM,Haas F1 Team,False,2020,Germany
KVY,84.647,27.0,2.0,24.662,32.857,27.128,HARD,AlphaTauri,False,2020,Portugal
KVY,81.811,27.0,3.0,29.359,29.22,23.232,HARD,AlphaTauri,False,2020,Hungary
SAI,103.128,27.0,2.0,17.895,44.149,41.084,HARD,McLaren,False,2020,Abu Dhabi
SAI,82.574,27.0,2.0,29.435,29.456,23.683,MEDIUM,McLaren,False,2020,Hungary
LAT,94.743,27.0,2.0,30.394,40.411,23.938,MEDIUM,Williams,False,2020,Germany
RIC,96.412,27.0,3.0,30.746,41.84,23.826,HARD,Renault,False,2020,Bahrain
LEC,93.115,27.0,2.0,30.383,38.805,23.927,MEDIUM,Ferrari,False,2020,Germany
RIC,85.474,27.0,1.0,23.975,31.922,29.577,MEDIUM,Renault,False,2020,Spain
VER,108.305,27.0,2.0,31.359,47.754,29.192,SOFT,Red Bull Racing,False,2020,Belgium
HAM,108.274,27.0,2.0,31.618,47.278,29.378,HARD,Mercedes,False,2020,Belgium
NOR,82.747,27.0,2.0,29.43,29.837,23.48,MEDIUM,McLaren,False,2020,Hungary
KVY,97.062,27.0,3.0,30.745,42.222,24.095,HARD,AlphaTauri,False,2020,Bahrain
RUS,98.03,27.0,3.0,31.045,43.009,23.976,HARD,Williams,False,2020,Bahrain
KVY,97.062,27.0,3.0,30.745,42.222,24.095,HARD,AlphaTauri,False,2020,Bahrain
LAT,96.302,27.0,3.0,30.587,42.177,23.538,MEDIUM,Williams,False,2020,Bahrain
GIO,83.831,27.0,1.0,24.315,32.203,27.313,MEDIUM,Alfa Romeo Racing,False,2020,Portugal
LEC,95.117,27.0,3.0,30.333,41.247,23.537,HARD,Ferrari,False,2020,Bahrain
STR,109.432,27.0,2.0,31.536,48.341,29.555,HARD,Racing Point,False,2020,Belgium
MAG,85.77,27.0,1.0,24.184,32.0,29.586,SOFT,Haas F1 Team,False,2020,Spain
RAI,92.972,27.0,2.0,30.499,38.673,23.8,MEDIUM,Alfa Romeo Racing,False,2020,Germany
GRO,101.758,27.0,2.0,36.377,35.09,30.291,HARD,Haas F1 Team,False,2020,Russia
GAS,70.283,27.0,2.0,17.516,31.248,21.519,HARD,AlphaTauri,False,2020,Austria
GAS,93.649,27.0,1.0,30.279,39.104,24.266,MEDIUM,AlphaTauri,False,2020,Germany
ALB,94.638,27.0,3.0,30.295,40.983,23.36,MEDIUM,Red Bull Racing,False,2020,Bahrain
PER,93.64,27.0,1.0,30.323,39.079,24.238,SOFT,Racing Point,False,2020,Germany
NOR,109.12,27.0,2.0,31.389,48.41,29.321,SOFT,McLaren,False,2020,Belgium
RIC,85.474,27.0,1.0,23.975,31.922,29.577,MEDIUM,Renault,False,2020,Spain
LAT,87.915,27.0,1.0,24.543,32.799,30.573,MEDIUM,Williams,False,2020,Spain
STR,91.764,27.0,2.0,29.248,37.211,25.305,HARD,Racing Point,False,2020,Great Britain
RIC,102.955,27.0,1.0,18.07,43.973,40.912,HARD,Renault,False,2020,Abu Dhabi
GIO,92.276,27.0,2.0,29.357,37.761,25.158,HARD,Alfa Romeo Racing,False,2020,Great Britain
HAM,68.75,27.0,2.0,17.381,30.67,20.699,HARD,Mercedes,False,2020,Austria
STR,90.159,27.0,1.0,24.127,32.231,33.801,SOFT,Racing Point,False,2020,Spain
LEC,85.712,27.0,1.0,24.182,31.976,29.554,SOFT,Ferrari,False,2020,Spain
GAS,92.397,27.0,2.0,29.051,38.086,25.26,HARD,AlphaTauri,False,2020,Great Britain
LAT,105.131,27.0,2.0,38.98,36.667,29.484,INTERMEDIATE,Williams,False,2020,Turkey
PER,69.819,27.0,2.0,17.285,31.208,21.326,MEDIUM,Racing Point,False,2020,Austria
RIC,91.952,27.0,2.0,29.144,37.499,25.309,HARD,Renault,False,2020,Great Britain
NOR,69.651,27.0,2.0,17.55,30.88,21.221,HARD,McLaren,False,2020,Austria
VER,83.227,27.0,2.0,23.584,31.183,28.46,MEDIUM,Red Bull Racing,False,2020,Spain
OCO,70.594,27.0,2.0,17.581,31.303,21.71,HARD,Renault,False,2020,Austria
NOR,95.158,27.0,3.0,30.499,41.159,23.5,MEDIUM,McLaren,False,2020,Bahrain
LEC,91.589,27.0,2.0,29.137,37.313,25.139,HARD,Ferrari,False,2020,Great Britain
ALB,85.619,27.0,2.0,23.648,32.246,29.725,HARD,Red Bull Racing,False,2020,Spain
RUS,85.047,27.0,2.0,24.114,31.583,29.35,MEDIUM,Williams,False,2020,Spain
GIO,86.594,27.0,2.0,23.838,32.246,30.51,MEDIUM,Alfa Romeo Racing,False,2020,Spain
LEC,85.712,27.0,1.0,24.182,31.976,29.554,SOFT,Ferrari,False,2020,Spain
LAT,70.895,27.0,2.0,18.02,31.142,21.733,HARD,Williams,False,2020,Austria
GAS,83.641,27.0,1.0,24.323,32.283,27.035,SOFT,AlphaTauri,False,2020,Portugal
RUS,70.962,27.0,2.0,17.497,31.739,21.726,HARD,Williams,False,2020,Austria
NOR,69.651,27.0,2.0,17.55,30.88,21.221,HARD,McLaren,False,2020,Austria
ALB,92.35,27.0,2.0,29.385,37.708,25.257,HARD,Red Bull Racing,False,2020,Great Britain
OCO,91.845,27.0,2.0,29.169,37.523,25.153,HARD,Renault,False,2020,Great Britain
VER,90.617,27.0,2.0,29.007,36.539,25.071,HARD,Red Bull Racing,False,2020,Great Britain
SAI,103.78,27.0,2.0,39.033,35.996,28.751,INTERMEDIATE,McLaren,False,2020,Turkey
BOT,83.253,27.0,2.0,23.252,31.332,28.669,MEDIUM,Mercedes,False,2020,Spain
VER,103.637,27.0,3.0,38.944,35.753,28.94,INTERMEDIATE,Red Bull Racing,False,2020,Turkey
BOT,83.253,27.0,2.0,23.252,31.332,28.669,MEDIUM,Mercedes,False,2020,Spain
RAI,82.556,27.0,2.0,24.094,31.613,26.849,MEDIUM,Alfa Romeo Racing,False,2020,Portugal
SAI,105.813,27.0,2.0,46.865,32.028,26.92,MEDIUM,McLaren,False,2020,Portugal
STR,104.361,27.0,2.0,39.009,36.483,28.869,INTERMEDIATE,Racing Point,False,2020,Turkey
HAM,90.753,27.0,2.0,29.604,37.84,23.309,MEDIUM,Mercedes,False,2020,Germany
ALB,85.619,27.0,2.0,23.648,32.246,29.725,HARD,Red Bull Racing,False,2020,Spain
VET,83.042,27.0,2.0,29.641,29.653,23.748,MEDIUM,Ferrari,False,2020,Hungary
HAM,93.616,27.0,3.0,29.866,40.724,23.026,MEDIUM,Mercedes,False,2020,Bahrain
NOR,93.757,27.0,1.0,30.457,39.091,24.209,SOFT,McLaren,False,2020,Germany
ALB,69.365,27.0,2.0,17.494,30.815,21.056,HARD,Red Bull Racing,False,2020,Austria
STR,81.946,27.0,2.0,29.325,29.271,23.35,MEDIUM,Racing Point,False,2020,Hungary
MAG,83.972,27.0,1.0,24.45,32.296,27.226,HARD,Haas F1 Team,False,2020,Portugal
SAI,93.15,27.0,1.0,30.34,38.791,24.019,SOFT,McLaren,False,2020,Germany
OCO,85.627,27.0,1.0,23.925,32.12,29.582,MEDIUM,Renault,False,2020,Spain
RAI,84.619,27.0,2.0,23.593,31.746,29.28,MEDIUM,Alfa Romeo Racing,False,2020,Spain
LEC,103.691,27.0,2.0,39.058,35.822,28.811,INTERMEDIATE,Ferrari,False,2020,Turkey
VET,96.601,27.0,3.0,30.739,41.833,24.029,MEDIUM,Ferrari,False,2020,Bahrain
RIC,82.8,27.0,2.0,24.276,31.85,26.674,MEDIUM,Renault,False,2020,Portugal
HAM,83.67,27.0,2.0,23.757,31.309,28.604,MEDIUM,Mercedes,False,2020,Spain
MAG,85.77,27.0,1.0,24.184,32.0,29.586,SOFT,Haas F1 Team,False,2020,Spain
GRO,86.035,27.0,1.0,24.074,32.092,29.869,MEDIUM,Haas F1 Team,False,2020,Spain
VER,83.227,27.0,2.0,23.584,31.183,28.46,MEDIUM,Red Bull Racing,False,2020,Spain
OCO,83.526,27.0,1.0,24.198,32.218,27.11,MEDIUM,Renault,False,2020,Portugal
VET,86.987,27.0,1.0,24.131,32.075,30.781,MEDIUM,Ferrari,False,2020,Portugal
HAM,68.75,27.0,2.0,17.381,30.67,20.699,HARD,Mercedes,False,2020,Austria
VET,70.065,27.0,2.0,17.659,31.081,21.325,HARD,Ferrari,False,2020,Austria
NOR,104.9,27.0,2.0,39.495,36.752,28.653,INTERMEDIATE,McLaren,False,2020,Turkey
GRO,91.885,27.0,1.0,29.37,37.078,25.437,MEDIUM,Haas F1 Team,False,2020,Great Britain
LEC,70.125,27.0,2.0,17.615,31.184,21.326,HARD,Ferrari,False,2020,Austria
MAG,106.332,27.0,1.0,18.118,44.885,43.329,HARD,Haas F1 Team,False,2020,Abu Dhabi
GIO,92.276,27.0,2.0,29.357,37.761,25.158,HARD,Alfa Romeo Racing,False,2020,Great Britain
LAT,87.915,27.0,1.0,24.543,32.799,30.573,MEDIUM,Williams,False,2020,Spain
GIO,106.79,27.0,1.0,18.19,44.614,43.986,MEDIUM,Alfa Romeo Racing,False,2020,Abu Dhabi
RAI,137.83,28.0,3.0,79.359,30.165,28.306,SOFT,Alfa Romeo Racing,False,2020,Italy
GRO,116.96,28.0,3.0,55.576,31.677,29.707,HARD,Haas F1 Team,False,2020,Italy
HAM,102.995,28.0,2.0,39.642,35.257,28.096,INTERMEDIATE,Mercedes,False,2020,Turkey
RAI,137.83,28.0,3.0,79.359,30.165,28.306,SOFT,Alfa Romeo Racing,False,2020,Italy
OCO,104.754,28.0,3.0,39.257,36.529,28.968,INTERMEDIATE,Renault,False,2020,Turkey
NOR,133.905,28.0,3.0,74.096,30.549,29.26,MEDIUM,McLaren,False,2020,Italy
GIO,92.249,28.0,2.0,29.301,37.596,25.352,HARD,Alfa Romeo Racing,False,2020,Great Britain
RAI,137.83,28.0,3.0,79.359,30.165,28.306,SOFT,Alfa Romeo Racing,False,2020,Italy
MAG,84.907,28.0,1.0,25.07,32.863,26.974,HARD,Haas F1 Team,False,2020,Portugal
ALB,69.271,28.0,2.0,17.561,30.669,21.041,HARD,Red Bull Racing,False,2020,Austria
STR,81.975,28.0,2.0,29.407,29.224,23.344,MEDIUM,Racing Point,False,2020,Hungary
HAM,83.275,28.0,2.0,23.708,31.119,28.448,MEDIUM,Mercedes,False,2020,Spain
GIO,136.861,28.0,3.0,,29.946,28.587,SOFT,Alfa Romeo Racing,False,2020,Italy
