Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
VER,73.766,66.0,5.0,19.057,37.743,16.966,SOFT,Red Bull Racing,False,2023,Brazil
GAS,79.118,66.0,3.0,23.419,31.807,23.892,HARD,Alpine,False,2023,Spain
TSU,128.381,66.0,6.0,43.433,44.052,40.896,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
HUL,86.767,66.0,3.0,29.684,34.068,23.015,MEDIUM,Haas F1 Team,False,2023,Mexico
BOT,125.85,66.0,6.0,42.285,44.124,39.441,INTERMEDIATE,Alfa Romeo,False,2023,Netherlands
STR,127.412,66.0,8.0,42.965,44.063,40.384,INTERMEDIATE,Aston Martin,False,2023,Netherlands
VER,82.11,66.0,4.0,28.89,31.775,21.445,HARD,Red Bull Racing,False,2023,Mexico
MAG,121.205,66.0,7.0,42.714,41.793,36.698,INTERMEDIATE,Haas F1 Team,False,2023,Netherlands
BOT,87.353,66.0,3.0,28.905,33.429,25.019,HARD,Alfa Romeo,False,2023,Mexico
STR,89.525,67.0,8.0,31.769,30.565,27.191,INTERMEDIATE,Aston Martin,False,2023,Netherlands
PER,86.386,67.0,7.0,30.518,29.375,26.493,INTERMEDIATE,Red Bull Racing,False,2023,Netherlands
MAG,90.623,67.0,7.0,32.497,30.563,27.563,INTERMEDIATE,Haas F1 Team,False,2023,Netherlands
BOT,86.217,67.0,3.0,30.258,33.719,22.24,HARD,Alfa Romeo,False,2023,Mexico
GAS,87.581,67.0,6.0,31.131,29.729,26.721,INTERMEDIATE,Alpine,False,2023,Netherlands
SAR,103.777,67.0,3.0,30.268,46.5,27.009,HARD,Williams,False,2023,Hungary
MAG,84.854,67.0,3.0,30.315,30.582,23.957,HARD,Haas F1 Team,False,2023,Hungary
VER,73.53,67.0,5.0,18.922,37.449,17.159,SOFT,Red Bull Racing,False,2023,Brazil
SAI,88.361,67.0,6.0,31.444,30.291,26.626,INTERMEDIATE,Ferrari,False,2023,Netherlands
HAM,75.415,67.0,5.0,19.351,38.603,17.461,SOFT,Mercedes,False,2023,Brazil
NOR,77.204,67.0,3.0,21.776,24.619,30.809,HARD,McLaren,False,2023,Canada
GAS,76.425,67.0,3.0,21.419,24.43,30.576,HARD,Alpine,False,2023,Canada
VER,76.121,67.0,3.0,21.164,24.293,30.664,MEDIUM,Red Bull Racing,False,2023,Canada
OCO,77.28,67.0,3.0,21.664,24.737,30.879,HARD,Alpine,False,2023,Canada
STR,68.855,67.0,5.0,17.367,30.822,20.666,MEDIUM,Aston Martin,False,2023,Austria
PIA,77.524,67.0,5.0,19.206,40.999,17.319,SOFT,McLaren,False,2023,Brazil
TSU,85.749,67.0,3.0,30.122,32.136,23.491,MEDIUM,AlphaTauri,False,2023,Hungary
NOR,73.323,67.0,5.0,18.993,37.287,17.043,SOFT,McLaren,False,2023,Brazil
MAG,71.413,67.0,4.0,17.483,32.161,21.769,HARD,Haas F1 Team,False,2023,Austria
PIA,83.238,67.0,3.0,29.08,32.42,21.738,MEDIUM,McLaren,False,2023,Mexico
ALB,70.185,67.0,4.0,17.465,31.583,21.137,HARD,Williams,False,2023,Austria
ZHO,70.253,67.0,4.0,17.345,31.614,21.294,HARD,Alfa Romeo,False,2023,Austria
VER,85.536,67.0,7.0,29.5,29.893,26.143,INTERMEDIATE,Red Bull Racing,False,2023,Netherlands
HUL,84.946,67.0,3.0,30.398,30.512,24.036,HARD,Haas F1 Team,False,2023,Hungary
NOR,83.036,67.0,3.0,30.054,29.494,23.488,MEDIUM,McLaren,False,2023,Hungary
VER,81.754,67.0,3.0,29.656,29.022,23.076,MEDIUM,Red Bull Racing,False,2023,Hungary
NOR,88.463,67.0,7.0,31.674,29.774,27.015,INTERMEDIATE,McLaren,False,2023,Netherlands
SAR,83.347,67.0,3.0,28.663,32.996,21.688,MEDIUM,Williams,False,2023,Mexico
RUS,82.579,67.0,3.0,30.101,29.269,23.209,MEDIUM,Mercedes,False,2023,Hungary
LEC,76.717,67.0,2.0,21.261,24.601,30.855,HARD,Ferrari,False,2023,Canada
ALO,76.81,67.0,3.0,21.406,24.435,30.969,HARD,Aston Martin,False,2023,Canada
GAS,74.967,67.0,5.0,19.115,38.591,17.261,SOFT,Alpine,False,2023,Brazil
ALO,69.356,67.0,4.0,17.444,31.034,20.878,MEDIUM,Aston Martin,False,2023,Austria
MAG,100.088,67.0,2.0,25.665,48.799,25.624,WET,Haas F1 Team,False,2023,Monaco
PER,69.58,67.0,4.0,17.267,31.076,21.237,HARD,Red Bull Racing,False,2023,Austria
GAS,69.965,67.0,4.0,17.562,31.327,21.076,MEDIUM,Alpine,False,2023,Austria
OCO,75.383,67.0,6.0,19.247,38.82,17.316,SOFT,Alpine,False,2023,Brazil
OCO,89.32,67.0,7.0,31.612,30.535,27.173,INTERMEDIATE,Alpine,False,2023,Netherlands
TSU,74.884,67.0,5.0,19.273,38.069,17.542,SOFT,AlphaTauri,False,2023,Brazil
HAM,83.926,67.0,3.0,29.34,32.95,21.636,MEDIUM,Mercedes,False,2023,Mexico
SAI,94.999,67.0,3.0,25.342,45.459,24.198,INTERMEDIATE,Ferrari,False,2023,Monaco
SAI,76.307,67.0,2.0,21.335,24.364,30.608,HARD,Ferrari,False,2023,Canada
HUL,78.976,67.0,3.0,22.116,25.874,30.986,HARD,Haas F1 Team,False,2023,Canada
RIC,83.133,67.0,3.0,29.083,32.28,21.77,HARD,AlphaTauri,False,2023,Mexico
PER,76.513,67.0,2.0,21.229,24.423,30.861,MEDIUM,Red Bull Racing,False,2023,Canada
ALO,83.675,67.0,3.0,30.553,29.547,23.575,HARD,Aston Martin,False,2023,Hungary
DEV,76.846,67.0,3.0,21.423,24.516,30.907,HARD,AlphaTauri,False,2023,Canada
PIA,71.381,67.0,5.0,17.589,32.155,21.637,MEDIUM,McLaren,False,2023,Austria
NOR,92.417,67.0,3.0,24.807,44.718,22.892,INTERMEDIATE,McLaren,False,2023,Monaco
HAM,76.651,67.0,3.0,21.4,24.378,30.873,MEDIUM,Mercedes,False,2023,Canada
HUL,75.343,67.0,5.0,19.271,38.611,17.461,SOFT,Haas F1 Team,False,2023,Brazil
OCO,70.008,67.0,4.0,17.618,31.408,20.982,HARD,Alpine,False,2023,Austria
RIC,77.933,67.0,5.0,19.481,39.313,19.139,SOFT,AlphaTauri,False,2023,Brazil
STR,77.444,67.0,3.0,21.703,24.67,31.071,HARD,Aston Martin,False,2023,Canada
MAG,76.522,67.0,3.0,21.341,24.375,30.806,MEDIUM,Haas F1 Team,False,2023,Canada
PIA,88.541,67.0,6.0,31.274,30.298,26.969,INTERMEDIATE,McLaren,False,2023,Netherlands
PER,74.712,67.0,5.0,19.136,38.498,17.078,SOFT,Red Bull Racing,False,2023,Brazil
BOT,84.07,67.0,3.0,30.263,30.113,23.694,HARD,Alfa Romeo,False,2023,Hungary
HAM,94.539,67.0,3.0,24.931,45.823,23.785,INTERMEDIATE,Mercedes,False,2023,Monaco
ALB,84.103,67.0,3.0,30.346,30.044,23.713,HARD,Williams,False,2023,Hungary
ALO,74.526,67.0,5.0,19.223,38.045,17.258,SOFT,Aston Martin,False,2023,Brazil
VER,92.921,67.0,2.0,24.664,45.275,22.982,INTERMEDIATE,Red Bull Racing,False,2023,Monaco
GAS,94.612,67.0,3.0,25.054,45.543,24.015,INTERMEDIATE,Alpine,False,2023,Monaco
PER,95.957,67.0,5.0,24.856,46.372,24.729,WET,Red Bull Racing,False,2023,Monaco
DEV,94.011,67.0,2.0,24.544,45.37,24.097,INTERMEDIATE,AlphaTauri,False,2023,Monaco
LAW,89.528,67.0,8.0,31.569,30.647,27.312,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
ZHO,84.876,67.0,3.0,29.445,33.19,22.241,HARD,Alfa Romeo,False,2023,Mexico
ALB,82.979,67.0,3.0,28.955,32.287,21.737,MEDIUM,Williams,False,2023,Mexico
ZHO,93.464,67.0,3.0,24.541,45.319,23.604,INTERMEDIATE,Alfa Romeo,False,2023,Monaco
BOT,77.363,67.0,2.0,21.628,24.578,31.157,MEDIUM,Alfa Romeo,False,2023,Canada
PIA,77.2,67.0,3.0,21.701,24.824,30.675,HARD,McLaren,False,2023,Canada
VER,68.854,67.0,4.0,17.289,30.872,20.693,MEDIUM,Red Bull Racing,False,2023,Austria
STR,74.007,67.0,5.0,19.106,37.834,17.067,SOFT,Aston Martin,False,2023,Brazil
LEC,82.796,67.0,3.0,28.829,32.268,21.699,HARD,Ferrari,False,2023,Mexico
OCO,94.457,67.0,3.0,25.149,46.101,23.207,INTERMEDIATE,Alpine,False,2023,Monaco
HUL,85.346,67.0,3.0,29.437,33.503,22.406,MEDIUM,Haas F1 Team,False,2023,Mexico
SAR,99.467,67.0,4.0,28.737,47.879,22.851,INTERMEDIATE,Williams,False,2023,Monaco
RUS,94.751,67.0,2.0,25.247,45.793,23.711,INTERMEDIATE,Mercedes,False,2023,Monaco
BOT,95.077,67.0,2.0,25.353,46.126,23.598,INTERMEDIATE,Alfa Romeo,False,2023,Monaco
ALB,93.223,67.0,3.0,24.721,45.247,23.255,INTERMEDIATE,Williams,False,2023,Monaco
DEV,71.394,67.0,4.0,17.917,32.033,21.444,MEDIUM,AlphaTauri,False,2023,Austria
SAR,70.195,67.0,4.0,17.473,31.551,21.171,HARD,Williams,False,2023,Austria
VER,82.774,67.0,4.0,28.902,31.938,21.934,HARD,Red Bull Racing,False,2023,Mexico
BOT,90.643,67.0,6.0,32.297,30.663,27.683,INTERMEDIATE,Alfa Romeo,False,2023,Netherlands
TSU,91.286,67.0,6.0,31.621,30.879,28.786,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
TSU,76.821,67.0,3.0,21.444,24.532,30.845,None,AlphaTauri,False,2023,Canada
ALO,93.205,67.0,3.0,24.615,45.444,23.146,INTERMEDIATE,Aston Martin,False,2023,Monaco
TSU,70.839,67.0,5.0,17.684,31.723,21.432,MEDIUM,AlphaTauri,False,2023,Austria
ALB,77.213,67.0,2.0,21.648,24.657,30.908,HARD,Williams,False,2023,Canada
ZHO,85.467,67.0,3.0,30.229,31.333,23.905,HARD,Alfa Romeo,False,2023,Hungary
ALB,88.51,67.0,5.0,31.568,30.238,26.704,INTERMEDIATE,Williams,False,2023,Netherlands
GAS,83.512,67.0,3.0,29.384,32.488,21.64,HARD,Alpine,False,2023,Mexico
RUS,85.868,67.0,3.0,29.443,34.315,22.11,MEDIUM,Mercedes,False,2023,Mexico
LEC,94.515,67.0,3.0,24.831,45.536,24.148,INTERMEDIATE,Ferrari,False,2023,Monaco
ALO,86.0,67.0,6.0,30.445,29.234,26.321,INTERMEDIATE,Aston Martin,False,2023,Netherlands
HUL,90.09,67.0,6.0,31.698,30.663,27.729,INTERMEDIATE,Haas F1 Team,False,2023,Netherlands
HAM,81.995,67.0,3.0,29.931,28.962,23.102,MEDIUM,Mercedes,False,2023,Hungary
PER,82.945,67.0,3.0,29.97,29.602,23.373,MEDIUM,Red Bull Racing,False,2023,Hungary
RUS,112.753,67.0,7.0,30.965,30.225,51.563,INTERMEDIATE,Mercedes,False,2023,Netherlands
NOR,70.214,67.0,4.0,17.469,31.571,21.174,HARD,McLaren,False,2023,Austria
ZHO,79.04,67.0,3.0,23.208,24.868,30.964,HARD,Alfa Romeo,False,2023,Canada
HAM,88.708,67.0,6.0,31.602,29.955,27.151,INTERMEDIATE,Mercedes,False,2023,Netherlands
TSU,84.341,67.0,3.0,29.276,33.185,21.88,HARD,AlphaTauri,False,2023,Mexico
HAM,69.974,67.0,4.0,17.54,31.325,21.109,MEDIUM,Mercedes,False,2023,Austria
SAI,83.51,67.0,3.0,30.21,29.712,23.588,HARD,Ferrari,False,2023,Hungary
SAI,82.707,67.0,3.0,28.715,32.294,21.698,HARD,Ferrari,False,2023,Mexico
SAI,69.628,67.0,4.0,17.477,31.146,21.005,HARD,Ferrari,False,2023,Austria
SAR,76.333,67.0,5.0,19.412,39.427,17.494,SOFT,Williams,False,2023,Brazil
NOR,83.916,67.0,4.0,28.733,33.273,21.91,MEDIUM,McLaren,False,2023,Mexico
BOT,70.382,67.0,4.0,17.519,31.583,21.28,HARD,Alfa Romeo,False,2023,Austria
RUS,70.089,67.0,4.0,17.598,31.495,20.996,MEDIUM,Mercedes,False,2023,Austria
PIA,96.653,67.0,2.0,25.552,47.126,23.975,INTERMEDIATE,McLaren,False,2023,Monaco
PIA,84.053,67.0,3.0,30.375,29.931,23.747,MEDIUM,McLaren,False,2023,Hungary
SAI,74.811,67.0,5.0,19.214,38.175,17.422,SOFT,Ferrari,False,2023,Brazil
RIC,83.934,67.0,3.0,30.126,29.981,23.827,MEDIUM,AlphaTauri,False,2023,Hungary
LEC,83.813,67.0,3.0,30.166,29.917,23.73,HARD,Ferrari,False,2023,Hungary
HUL,95.656,67.0,4.0,24.971,46.436,24.249,WET,Haas F1 Team,False,2023,Monaco
TSU,97.623,67.0,2.0,26.02,46.872,24.731,INTERMEDIATE,AlphaTauri,False,2023,Monaco
LEC,69.116,67.0,4.0,17.38,30.888,20.848,HARD,Ferrari,False,2023,Austria
OCO,83.377,67.0,2.0,29.384,32.376,21.617,MEDIUM,Alpine,False,2023,Mexico
STR,84.207,67.0,3.0,30.227,30.14,23.84,HARD,Aston Martin,False,2023,Hungary
HAM,82.125,68.0,3.0,29.864,28.976,23.285,MEDIUM,Mercedes,False,2023,Hungary
PIA,85.152,68.0,3.0,30.339,30.93,23.883,MEDIUM,McLaren,False,2023,Hungary
STR,68.855,68.0,5.0,17.291,30.846,20.718,MEDIUM,Aston Martin,False,2023,Austria
TSU,83.269,68.0,3.0,30.036,29.774,23.459,MEDIUM,AlphaTauri,False,2023,Hungary
VER,82.867,68.0,7.0,28.747,28.429,25.691,INTERMEDIATE,Red Bull Racing,False,2023,Netherlands
PIA,83.362,68.0,3.0,29.14,32.508,21.714,MEDIUM,McLaren,False,2023,Mexico
GAS,83.577,68.0,6.0,29.269,28.519,25.789,INTERMEDIATE,Alpine,False,2023,Netherlands
RIC,83.235,68.0,3.0,29.107,32.475,21.653,HARD,AlphaTauri,False,2023,Mexico
HUL,77.562,68.0,3.0,21.506,24.708,31.348,HARD,Haas F1 Team,False,2023,Canada
SAI,76.541,68.0,2.0,21.308,24.549,30.684,HARD,Ferrari,False,2023,Canada
ALO,83.501,68.0,3.0,30.133,29.738,23.63,HARD,Aston Martin,False,2023,Hungary
ZHO,84.121,68.0,3.0,29.314,32.954,21.853,HARD,Alfa Romeo,False,2023,Mexico
LAW,86.291,68.0,8.0,30.643,29.383,26.265,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
PER,92.565,68.0,2.0,21.437,24.5,46.628,MEDIUM,Red Bull Racing,False,2023,Canada
OCO,75.237,68.0,6.0,19.204,38.811,17.222,SOFT,Alpine,False,2023,Brazil
GAS,70.681,68.0,4.0,17.59,31.925,21.166,MEDIUM,Alpine,False,2023,Austria
ALO,69.27,68.0,4.0,17.468,31.033,20.769,MEDIUM,Aston Martin,False,2023,Austria
MAG,103.925,68.0,2.0,26.774,50.418,26.733,WET,Haas F1 Team,False,2023,Monaco
PER,69.137,68.0,4.0,17.416,30.914,20.807,HARD,Red Bull Racing,False,2023,Austria
HAM,82.79,68.0,3.0,29.041,32.272,21.477,MEDIUM,Mercedes,False,2023,Mexico
OCO,85.058,68.0,7.0,29.67,29.226,26.162,INTERMEDIATE,Alpine,False,2023,Netherlands
NOR,82.787,68.0,4.0,29.216,32.125,21.446,MEDIUM,McLaren,False,2023,Mexico
STR,77.043,68.0,3.0,21.761,24.587,30.695,HARD,Aston Martin,False,2023,Canada
PIA,85.004,68.0,6.0,29.89,29.06,26.054,INTERMEDIATE,McLaren,False,2023,Netherlands
GAS,93.318,68.0,3.0,24.985,45.029,23.304,INTERMEDIATE,Alpine,False,2023,Monaco
BOT,83.964,68.0,3.0,30.039,30.201,23.724,HARD,Alfa Romeo,False,2023,Hungary
PER,74.699,68.0,5.0,18.986,38.527,17.186,SOFT,Red Bull Racing,False,2023,Brazil
VER,93.659,68.0,2.0,24.462,45.428,23.769,INTERMEDIATE,Red Bull Racing,False,2023,Monaco
PER,96.297,68.0,5.0,25.957,46.149,24.191,WET,Red Bull Racing,False,2023,Monaco
HUL,84.815,68.0,3.0,30.45,30.45,23.915,HARD,Haas F1 Team,False,2023,Hungary
ALB,84.07,68.0,3.0,30.356,30.07,23.644,HARD,Williams,False,2023,Hungary
DEV,76.737,68.0,3.0,21.44,24.459,30.838,HARD,AlphaTauri,False,2023,Canada
RIC,73.866,68.0,5.0,19.034,37.703,17.129,SOFT,AlphaTauri,False,2023,Brazil
HUL,75.162,68.0,5.0,19.255,38.48,17.427,SOFT,Haas F1 Team,False,2023,Brazil
OCO,70.357,68.0,4.0,17.578,31.558,21.221,HARD,Alpine,False,2023,Austria
MAG,76.421,68.0,3.0,21.269,24.438,30.714,MEDIUM,Haas F1 Team,False,2023,Canada
ZHO,72.254,68.0,4.0,17.653,33.069,21.532,HARD,Alfa Romeo,False,2023,Austria
ALB,69.9,68.0,4.0,17.377,31.428,21.095,HARD,Williams,False,2023,Austria
PIA,74.445,68.0,5.0,19.175,37.945,17.325,SOFT,McLaren,False,2023,Brazil
ZHO,94.679,68.0,3.0,24.734,45.068,24.877,INTERMEDIATE,Alfa Romeo,False,2023,Monaco
HAM,75.465,68.0,5.0,19.377,38.492,17.596,SOFT,Mercedes,False,2023,Brazil
VER,75.594,68.0,3.0,21.025,24.048,30.521,MEDIUM,Red Bull Racing,False,2023,Canada
VER,81.524,68.0,3.0,29.603,28.781,23.14,MEDIUM,Red Bull Racing,False,2023,Hungary
NOR,91.037,68.0,3.0,24.101,44.397,22.539,INTERMEDIATE,McLaren,False,2023,Monaco
HAM,92.866,68.0,3.0,25.098,44.929,22.839,INTERMEDIATE,Mercedes,False,2023,Monaco
OCO,76.819,68.0,3.0,21.629,24.567,30.623,HARD,Alpine,False,2023,Canada
NOR,76.9,68.0,3.0,21.863,24.492,30.545,HARD,McLaren,False,2023,Canada
MAG,72.452,68.0,4.0,17.667,32.88,21.905,HARD,Haas F1 Team,False,2023,Austria
OCO,83.211,68.0,2.0,29.321,32.258,21.632,MEDIUM,Alpine,False,2023,Mexico
HAM,76.854,68.0,3.0,21.545,24.401,30.908,MEDIUM,Mercedes,False,2023,Canada
STR,84.778,68.0,8.0,29.771,29.029,25.978,INTERMEDIATE,Aston Martin,False,2023,Netherlands
MAG,84.965,68.0,3.0,30.371,30.4,24.194,HARD,Haas F1 Team,False,2023,Hungary
ALO,92.841,68.0,3.0,24.387,45.525,22.929,INTERMEDIATE,Aston Martin,False,2023,Monaco
DEV,70.522,68.0,4.0,17.547,31.591,21.384,MEDIUM,AlphaTauri,False,2023,Austria
SAI,84.482,68.0,6.0,29.765,28.786,25.931,INTERMEDIATE,Ferrari,False,2023,Netherlands
ALB,85.116,68.0,5.0,29.682,29.371,26.063,INTERMEDIATE,Williams,False,2023,Netherlands
MAG,85.674,68.0,7.0,30.555,28.882,26.237,INTERMEDIATE,Haas F1 Team,False,2023,Netherlands
NOR,83.11,68.0,3.0,30.152,29.42,23.538,MEDIUM,McLaren,False,2023,Hungary
SAR,84.509,68.0,3.0,28.974,33.636,21.899,MEDIUM,Williams,False,2023,Mexico
GAS,76.896,68.0,3.0,21.694,24.654,30.548,HARD,Alpine,False,2023,Canada
ALO,76.607,68.0,3.0,21.183,24.502,30.922,HARD,Aston Martin,False,2023,Canada
LEC,76.275,68.0,2.0,21.197,24.475,30.603,HARD,Ferrari,False,2023,Canada
ZHO,77.447,68.0,3.0,21.69,24.574,31.183,HARD,Alfa Romeo,False,2023,Canada
RIC,84.059,68.0,3.0,30.163,30.096,23.8,MEDIUM,AlphaTauri,False,2023,Hungary
BOT,70.477,68.0,4.0,17.684,31.515,21.278,HARD,Alfa Romeo,False,2023,Austria
TSU,137.012,68.0,2.0,25.629,81.925,29.458,INTERMEDIATE,AlphaTauri,False,2023,Monaco
RUS,69.952,68.0,4.0,17.554,31.419,20.979,MEDIUM,Mercedes,False,2023,Austria
NOR,69.983,68.0,4.0,17.394,31.609,20.98,HARD,McLaren,False,2023,Austria
HAM,84.34,68.0,6.0,29.617,28.766,25.957,INTERMEDIATE,Mercedes,False,2023,Netherlands
ALO,74.943,68.0,5.0,19.174,38.448,17.321,SOFT,Aston Martin,False,2023,Brazil
TSU,84.046,68.0,3.0,29.272,32.948,21.826,HARD,AlphaTauri,False,2023,Mexico
HUL,85.084,68.0,6.0,29.883,28.794,26.407,INTERMEDIATE,Haas F1 Team,False,2023,Netherlands
LEC,84.396,68.0,3.0,30.121,30.23,24.045,HARD,Ferrari,False,2023,Hungary
STR,74.396,68.0,5.0,19.04,38.152,17.204,SOFT,Aston Martin,False,2023,Brazil
BOT,77.137,68.0,2.0,21.592,24.496,31.049,MEDIUM,Alfa Romeo,False,2023,Canada
PIA,70.704,68.0,5.0,17.573,31.75,21.381,MEDIUM,McLaren,False,2023,Austria
RUS,107.369,68.0,8.0,52.142,29.344,25.883,INTERMEDIATE,Mercedes,False,2023,Netherlands
PIA,77.0,68.0,3.0,21.729,24.743,30.528,HARD,McLaren,False,2023,Canada
TSU,75.023,68.0,5.0,19.286,38.221,17.516,SOFT,AlphaTauri,False,2023,Brazil
ALB,82.806,68.0,3.0,28.911,32.305,21.59,MEDIUM,Williams,False,2023,Mexico
PER,82.603,68.0,3.0,29.693,29.475,23.435,MEDIUM,Red Bull Racing,False,2023,Hungary
GAS,75.247,68.0,5.0,19.173,38.772,17.302,SOFT,Alpine,False,2023,Brazil
LEC,82.772,68.0,3.0,28.77,32.345,21.657,HARD,Ferrari,False,2023,Mexico
VER,69.216,68.0,4.0,17.653,30.863,20.7,MEDIUM,Red Bull Racing,False,2023,Austria
PIA,91.909,68.0,2.0,24.353,44.942,22.614,INTERMEDIATE,McLaren,False,2023,Monaco
SAI,69.416,68.0,4.0,17.357,31.058,21.001,HARD,Ferrari,False,2023,Austria
SAR,76.091,68.0,5.0,19.403,39.171,17.517,SOFT,Williams,False,2023,Brazil
RUS,83.117,68.0,3.0,29.997,29.536,23.584,MEDIUM,Mercedes,False,2023,Hungary
SAI,83.51,68.0,3.0,29.926,29.817,23.767,HARD,Ferrari,False,2023,Hungary
STR,84.346,68.0,3.0,30.35,30.175,23.821,HARD,Aston Martin,False,2023,Hungary
SAI,82.976,68.0,3.0,28.893,32.431,21.652,HARD,Ferrari,False,2023,Mexico
DEV,99.526,68.0,2.0,26.74,49.101,23.685,INTERMEDIATE,AlphaTauri,False,2023,Monaco
RUS,93.647,68.0,2.0,24.929,45.486,23.232,INTERMEDIATE,Mercedes,False,2023,Monaco
HAM,69.766,68.0,4.0,17.48,31.37,20.916,MEDIUM,Mercedes,False,2023,Austria
HUL,84.889,68.0,3.0,29.464,33.451,21.974,MEDIUM,Haas F1 Team,False,2023,Mexico
SAR,91.921,68.0,4.0,24.77,45.116,22.035,INTERMEDIATE,Williams,False,2023,Monaco
TSU,86.038,68.0,6.0,30.264,29.479,26.295,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
BOT,84.695,68.0,3.0,29.405,33.156,22.134,HARD,Alfa Romeo,False,2023,Mexico
PER,83.139,68.0,7.0,28.847,28.316,25.976,INTERMEDIATE,Red Bull Racing,False,2023,Netherlands
LEC,68.972,68.0,4.0,17.35,30.824,20.798,HARD,Ferrari,False,2023,Austria
OCO,93.484,68.0,3.0,25.296,45.254,22.934,INTERMEDIATE,Alpine,False,2023,Monaco
HUL,96.655,68.0,4.0,25.788,46.616,24.251,WET,Haas F1 Team,False,2023,Monaco
SAI,74.913,68.0,5.0,19.191,38.268,17.454,SOFT,Ferrari,False,2023,Brazil
NOR,84.53,68.0,7.0,29.879,28.819,25.832,INTERMEDIATE,McLaren,False,2023,Netherlands
GAS,83.324,68.0,3.0,29.273,32.358,21.693,HARD,Alpine,False,2023,Mexico
VER,73.422,68.0,5.0,19.013,37.35,17.059,SOFT,Red Bull Racing,False,2023,Brazil
NOR,73.586,68.0,5.0,18.946,37.528,17.112,SOFT,McLaren,False,2023,Brazil
ZHO,84.765,68.0,3.0,30.466,30.353,23.946,HARD,Alfa Romeo,False,2023,Hungary
TSU,70.481,68.0,5.0,17.607,31.551,21.323,MEDIUM,AlphaTauri,False,2023,Austria
ALB,76.917,68.0,2.0,21.599,24.531,30.787,HARD,Williams,False,2023,Canada
TSU,76.666,68.0,3.0,21.467,24.393,30.806,None,AlphaTauri,False,2023,Canada
BOT,94.038,68.0,2.0,25.934,45.436,22.668,INTERMEDIATE,Alfa Romeo,False,2023,Monaco
LEC,93.903,68.0,3.0,24.763,45.594,23.546,INTERMEDIATE,Ferrari,False,2023,Monaco
ALB,93.322,68.0,3.0,24.928,45.008,23.386,INTERMEDIATE,Williams,False,2023,Monaco
ALO,83.132,68.0,6.0,28.941,28.307,25.884,INTERMEDIATE,Aston Martin,False,2023,Netherlands
SAI,93.322,68.0,3.0,24.78,45.051,23.491,INTERMEDIATE,Ferrari,False,2023,Monaco
SAR,70.193,68.0,4.0,17.429,31.56,21.204,HARD,Williams,False,2023,Austria
BOT,87.723,68.0,6.0,31.332,29.882,26.509,INTERMEDIATE,Alfa Romeo,False,2023,Netherlands
RUS,83.749,68.0,3.0,29.371,32.612,21.766,MEDIUM,Mercedes,False,2023,Mexico
VER,82.43,68.0,4.0,28.94,32.012,21.478,HARD,Red Bull Racing,False,2023,Mexico
RIC,83.174,69.0,3.0,29.037,32.323,21.814,HARD,AlphaTauri,False,2023,Mexico
NOR,77.072,69.0,3.0,21.833,24.604,30.635,HARD,McLaren,False,2023,Canada
BOT,84.295,69.0,3.0,29.274,33.047,21.974,HARD,Alfa Romeo,False,2023,Mexico
PER,95.708,69.0,5.0,25.159,46.111,24.438,WET,Red Bull Racing,False,2023,Monaco
SAR,70.357,69.0,4.0,17.436,31.638,21.283,HARD,Williams,False,2023,Austria
SAI,95.394,69.0,3.0,25.113,45.521,24.76,INTERMEDIATE,Ferrari,False,2023,Monaco
BOT,84.601,69.0,6.0,29.497,28.905,26.199,INTERMEDIATE,Alfa Romeo,False,2023,Netherlands
HAM,93.757,69.0,3.0,25.503,46.04,22.214,INTERMEDIATE,Mercedes,False,2023,Monaco
ALO,82.3,69.0,6.0,28.478,28.138,25.684,INTERMEDIATE,Aston Martin,False,2023,Netherlands
LEC,95.087,69.0,3.0,25.475,45.972,23.64,INTERMEDIATE,Ferrari,False,2023,Monaco
NOR,82.506,69.0,7.0,29.042,28.113,25.351,INTERMEDIATE,McLaren,False,2023,Netherlands
ALB,94.087,69.0,3.0,26.707,44.975,22.405,INTERMEDIATE,Williams,False,2023,Monaco
TSU,83.772,69.0,6.0,29.25,28.729,25.793,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
RUS,83.397,69.0,3.0,29.247,32.33,21.82,MEDIUM,Mercedes,False,2023,Mexico
VER,74.059,69.0,5.0,19.201,37.672,17.186,SOFT,Red Bull Racing,False,2023,Brazil
VER,81.759,69.0,7.0,28.387,28.166,25.206,INTERMEDIATE,Red Bull Racing,False,2023,Netherlands
PIA,83.168,69.0,3.0,29.06,32.546,21.562,MEDIUM,McLaren,False,2023,Mexico
TSU,76.852,69.0,3.0,21.452,24.551,30.849,None,AlphaTauri,False,2023,Canada
VER,91.607,69.0,2.0,24.291,44.421,22.895,INTERMEDIATE,Red Bull Racing,False,2023,Monaco
ZHO,85.286,69.0,3.0,30.594,30.579,24.113,HARD,Alfa Romeo,False,2023,Hungary
NOR,73.687,69.0,5.0,18.922,37.689,17.076,SOFT,McLaren,False,2023,Brazil
TSU,70.409,69.0,5.0,17.655,31.493,21.261,MEDIUM,AlphaTauri,False,2023,Austria
